,0
2476,dinner
2477,lunch
2478,twice
2479,wait
2480,hour
2481,long
2482,minutes
2483,saw
2484,large
2485,number
2486,people
2487,waiting
2488,said
2489,food
2490,quite
2491,good
2492,tried
2493,variety
2494,tapas
2495,occasions
2496,quite
2497,tasty
2498,price
2499,fairly
2500,reasonable
2501,us
2502,amazing
2503,tapas
2504,experience
2505,short
2506,wait
2507,able
2508,get
2509,seats
2510,counter
2511,minutes
2512,service
2513,prompt
2514,professional
2515,enjoyed
2516,liter
2517,sangria
2518,steady
2519,flow
2520,tapas
2521,tried
2522,many
2523,things
2524,especially
2525,enjoyed
2526,garlic
2527,shrimp
2528,bombas
2529,definitely
2530,need
2531,try
2532,bombas
2533,would
2534,recommend
2535,anyone
2536,visiting
2537,barcelona
2538,worst
2539,service
2540,ever
2541,waiter
2542,rude
2543,food
2544,ok
2545,tasty
2546,recommend
2547,nice
2548,place
2549,tapas
2550,nice
2551,everything
2552,tasty
2553,big
2554,variety
2555,fish
2556,food
2557,wine
2558,also
2559,nice
2560,desert
2561,also
2562,sit
2563,bar
2564,drink
2565,wine
2566,beer
2567,eat
2568,tapas
2569,need
2570,reserve
2571,table
2572,otherwise
2573,rash
2574,hour
2575,must
2576,wait
2577,hour
2578,place
2579,wonderful
2580,variety
2581,tapas
2582,small
2583,portion
2584,select
2585,everything
2586,extremely
2587,taste
2588,well
2589,done
2590,loved
2591,octopus
2592,bacalao
2593,blocks
2594,casa
2595,bartllo
2596,beef
2597,tenderloin
2598,mondeditas
2599,mini
2600,burger
2601,vegetable
2602,tempura
2603,well
2604,spanish
2605,artichoke
2606,omelette
2607,favorites
2608,quite
2609,busy
2610,place
2611,waited
2612,around
2613,half
2614,hour
2615,table
2616,even
2617,though
2618,almost
2619,really
2620,worth
2621,food
2622,reasonable
2623,price
2624,tasty
2625,huge
2626,selection
2627,delicious
2628,fresh
2629,tapas
2630,restaurant
2631,get
2632,busy
2633,may
2634,slightly
2635,expensive
2636,others
2637,quality
2638,top
2639,notch
2640,well
2641,worth
2642,get
2643,early
2644,shorter
2645,wait
2646,wow
2647,amazing
2648,meal
2649,came
2650,recommendation
2651,disappoint
2652,busy
2653,packed
2654,place
2655,expect
2656,wait
2657,minutes
2658,maybe
2659,sit
2660,bar
2661,sat
2662,bar
2663,front
2664,view
2665,dishes
2666,tapas
2667,tapas
2668,steak
2669,prawns
2670,shrimp
2671,peppers
2672,codfish
2673,best
2674,double
2675,takings
2676,amazing
2677,taste
2678,affordable
2679,price
2680,tapas
2681,euros
2682,plus
2683,beer
2684,bad
2685,come
2686,local
2687,busy
2688,pack
2689,place
2690,eat
2691,enjoy
2692,crowd
2693,recommended
2694,local
2695,best
2696,recommendation
2697,given
2698,restaurant
2699,tapas
2700,amazing
2701,options
2702,reasonably
2703,priced
2704,serving
2705,everything
2706,delicious
2707,server
2708,recommended
2709,solomillo
2710,de
2711,ternera
2712,con
2713,foie
2714,beef
2715,tenderloin
2716,foie
2717,gras
2718,absolutely
2719,precious
2720,staff
2721,super
2722,helpful
2723,efficient
2724,excellent
2725,service
2726,go
2727,back
2728,fly
2729,back
2730,barcelona
2731,eat
2732,expect
2733,queue
2734,dinner
2735,blame
2736,great
2737,place
2738,great
2739,tapas
2740,barcelona
2741,reasonable
2742,price
2743,point
2744,raw
2745,seafood
2746,front
2747,cook
2748,best
2749,ever
2750,spain
2751,ate
2752,seafood
2753,mushrooms
2754,even
2755,potato
2756,grilled
2757,peppers
2758,menu
2759,like
2760,japanese
2761,restaurants
2762,photos
2763,know
2764,limited
2765,spanish
2766,course
2767,google
2768,dishes
2769,check
2770,others
2771,order
2772,great
2773,food
2774,went
2775,back
2776,second
2777,time
2778,tenderloin
2779,foie
2780,gras
2781,also
2782,excellent
2783,sangria
2784,wo
2785,disappointed
2786,good
2787,food
2788,fast
2789,service
2790,menu
2791,easy
2792,interpret
2793,many
2794,pictures
2795,exist
2796,online
2797,choosing
2798,fav
2799,tapas
2800,awful
2801,food
2802,uncleaned
2803,shrimp
2804,non
2805,memorable
2806,experience
2807,many
2808,staff
2809,bumping
2810,like
2811,cruise
2812,ship
2813,buffet
2814,carnival
2815,look
2816,elsewhere
2817,proper
2818,tapas
2819,bad
2820,call
2821,trip
2822,advisor
2823,great
2824,selection
2825,beers
2826,tapas
2827,prices
2828,bit
2829,expensive
2830,euro
2831,one
2832,open
2833,sandwich
2834,food
2835,seriously
2836,high
2837,quality
2838,definitely
2839,make
2840,reservation
2841,came
2842,packed
2843,front
2844,door
2845,seated
2846,outside
2847,still
2848,received
2849,pretty
2850,good
2851,fast
2852,service
2853,enough
2854,girlfriend
2855,enough
2856,time
2857,hang
2858,chat
2859,food
2860,never
2861,disrespected
2862,venue
2863,made
2864,reservation
2865,people
2866,first
2867,waiting
2868,one
2869,arrive
2870,begining
2871,waiters
2872,already
2873,rude
2874,nice
2875,time
2876,friends
2877,didnt
2878,want
2879,make
2880,big
2881,thing
2882,episodes
2883,started
2884,occur
2885,instance
2886,one
2887,waiters
2888,complained
2889,ordering
2890,things
2891,group
2892,eating
2893,tapas
2894,way
2895,everybody
2896,would
2897,order
2898,time
2899,told
2900,one
2901,waiters
2902,kept
2903,standing
2904,table
2905,mocking
2906,faces
2907,started
2908,drop
2909,orders
2910,table
2911,rough
2912,way
2913,make
2914,clear
2915,us
2916,welcome
2917,last
2918,thing
2919,could
2920,tolerate
2921,last
2922,friend
2923,arrived
2924,asked
2925,chair
2926,table
2927,waiter
2928,denied
2929,rude
2930,way
2931,told
2932,reservation
2933,waiter
2934,said
2935,complain
2936,manager
2937,asked
2938,call
2939,manager
2940,arrived
2941,also
2942,rude
2943,started
2944,counting
2945,people
2946,insisted
2947,already
2948,yes
2949,miscounting
2950,purpose
2951,try
2952,fool
2953,us
2954,finaly
2955,convinced
2956,counting
2957,wrong
2958,started
2959,rumbling
2960,time
2961,couldnt
2962,stand
2963,situation
2964,anymore
2965,stood
2966,leave
2967,manager
2968,probably
2969,realized
2970,team
2971,f
2972,ed
2973,told
2974,us
2975,stay
2976,putting
2977,another
2978,chair
2979,friend
2980,little
2981,late
2982,worst
2983,experience
2984,restaurant
2985,whole
2986,life
2987,went
2988,friends
2989,begging
2990,waiters
2991,rude
2992,throwing
2993,orders
2994,table
2995,putting
2996,strange
2997,pressure
2998,us
2999,order
3000,fast
3001,order
3002,wanted
3003,table
3004,people
3005,friend
3006,arrived
3007,started
3008,saying
3009,possible
3010,sit
3011,started
3012,counting
3013,number
3014,us
3015,would
3016,cheating
3017,wrt
3018,number
3019,people
3020,consuming
3021,lot
3022,yet
3023,receiving
3024,awful
3025,service
3026,pathetic
3027,bad
3028,treatment
3029,made
3030,reservation
3031,groupe
3032,people
3033,time
3034,person
3035,arrive
3036,staff
3037,get
3038,chair
3039,believe
3040,manager
3041,started
3042,count
3043,number
3044,felling
3045,tourist
3046,one
3047,best
3048,tapas
3049,restaurant
3050,barcelona
3051,went
3052,lunch
3053,enjoyed
3054,everything
3055,ordered
3056,large
3057,selection
3058,tapas
3059,could
3060,found
3061,tried
3062,patatas
3063,bravas
3064,foie
3065,gras
3066,tenderloin
3067,shrimp
3068,skewers
3069,many
3070,food
3071,fantastic
3072,could
3073,help
3074,come
3075,dinner
3076,short
3077,stay
3078,barcelona
3079,definitely
3080,first
3081,choice
3082,comes
3083,tapas
3084,unique
3085,atmosphere
3086,prefer
3087,sit
3088,table
3089,wait
3090,lucky
3091,get
3092,place
3093,bar
3094,bad
3095,alternative
3096,amazingly
3097,taste
3098,really
3099,difficult
3100,choose
3101,best
3102,one
3103,eating
3104,first
3105,pieces
3106,think
3107,order
3108,menu
3109,go
3110,enjoy
3111,found
3112,best
3113,tapas
3114,place
3115,terms
3116,taste
3117,mini
3118,burgers
3119,padrones
3120,say
3121,yes
3122,stars
3123,best
3124,place
3125,popular
3126,busy
3127,authentic
3128,spanish
3129,tapas
3130,experience
3131,think
3132,perhaps
3133,go
3134,large
3135,group
3136,bus
3137,tour
3138,atmosphere
3139,loud
3140,brightly
3141,lit
3142,like
3143,cafeteria
3144,maybe
3145,wee
3146,bit
3147,nicer
3148,quality
3149,food
3150,fair
3151,staff
3152,determined
3153,get
3154,people
3155,quickly
3156,prices
3157,high
3158,credit
3159,staff
3160,working
3161,hard
3162,another
3163,favorite
3164,tapas
3165,restaurants
3166,barcelona
3167,catalan
3168,everything
3169,ever
3170,outstanding
3171,every
3172,recommend
3173,similar
3174,mistaken
3175,exact
3176,vinitus
3177,think
3178,difference
3179,slightly
3180,smaller
3181,wait
3182,time
3183,minutes
3184,name
3185,building
3186,love
3187,tapas
3188,try
3189,go
3190,wrong
3191,albariño
3192,wines
3193,favorite
3194,pair
3195,well
3196,almost
3197,everything
3198,menu
3199,sat
3200,outside
3201,busy
3202,tuesday
3203,afternoon
3204,january
3205,waiter
3206,served
3207,us
3208,helpful
3209,though
3210,colleague
3211,spoke
3212,little
3213,english
3214,extremely
3215,large
3216,number
3217,asian
3218,tourists
3219,bad
3220,thing
3221,indicative
3222,market
3223,caters
3224,price
3225,hike
3226,food
3227,uniformly
3228,excellent
3229,fried
3230,green
3231,peppers
3232,unexpected
3233,delight
3234,money
3235,object
3236,go
3237,crazy
3238,sure
3239,ball
3240,restaurant
3241,must
3242,trip
3243,barcelona
3244,early
3245,get
3246,sit
3247,straight
3248,away
3249,good
3250,time
3251,eat
3252,menu
3253,staff
3254,professional
3255,meaning
3256,rush
3257,miles
3258,hour
3259,serve
3260,everyone
3261,food
3262,fabulous
3263,one
3264,bad
3265,dish
3266,food
3267,pretty
3268,good
3269,place
3270,usually
3271,packed
3272,fact
3273,many
3274,tourists
3275,impact
3276,pricing
3277,service
3278,general
3279,great
3280,place
3281,enjoy
3282,widest
3283,range
3284,tapas
3285,barcelona
3286,lively
3287,atmosphere
3288,typical
3289,spanish
3290,bar
3291,side
3292,crowded
3293,gets
3294,onwards
3295,long
3296,waiting
3297,cue
3298,dinner
3299,time
3300,always
3301,full
3302,people
3303,mostly
3304,locals
3305,quite
3306,famous
3307,selection
3308,tapas
3309,ordered
3310,great
3311,portion
3312,quite
3313,big
3314,service
3315,great
3316,staff
3317,speak
3318,english
3319,back
3320,october
3321,actually
3322,remember
3323,stand
3324,hour
3325,behind
3326,someone
3327,counter
3328,secure
3329,narrow
3330,spot
3331,philippino
3332,served
3333,super
3334,nice
3335,countries
3336,neighbours
3337,lovely
3338,time
3339,course
3340,yummylicious
3341,food
3342,went
3343,back
3344,next
3345,day
3346,friend
3347,yep
3348,still
3349,wait
3350,hour
3351,pleasant
3352,experience
3353,expensive
3354,terrific
3355,english
3356,speaking
3357,vegan
3358,options
3359,without
3360,dietary
3361,concerns
3362,budget
3363,issues
3364,great
3365,place
3366,tapas
3367,nice
3368,anything
3369,amazing
3370,make
3371,sure
3372,try
3373,calcots
3374,grilled
3375,leeks
3376,served
3377,romesco
3378,sauce
3379,winter
3380,staff
3381,little
3382,bit
3383,pushy
3384,trying
3385,get
3386,us
3387,dessert
3388,tapas
3389,amazing
3390,reasonably
3391,priced
3392,sit
3393,bar
3394,special
3395,dessert
3396,super
3397,tasty
3398,glad
3399,trusted
3400,waiter
3401,best
3402,tapas
3403,spain
3404,long
3405,wait
3406,definitely
3407,worth
3408,food
3409,delicious
3410,food
3411,excellent
3412,got
3413,served
3414,service
3415,hectic
3416,best
3417,noisy
3418,crowded
3419,fact
3420,left
3421,first
3422,course
3423,since
3424,mine
3425,got
3426,served
3427,someone
3428,else
3429,appetizer
3430,sure
3431,others
3432,would
3433,love
3434,place
3435,ambiance
3436,certainly
3437,taste
3438,food
3439,delicious
3440,service
3441,great
3442,codfish
3443,fritters
3444,daily
3445,special
3446,outstanding
3447,best
3448,ever
3449,busy
3450,place
3451,go
3452,early
3453,fantastic
3454,place
3455,dinners
3456,spent
3457,special
3458,thanks
3459,ruel
3460,friendly
3461,positive
3462,waiter
3463,ask
3464,recommendations
3465,every
3466,dish
3467,suggested
3468,absolutely
3469,fabulous
3470,top
3471,three
3472,cod
3473,honey
3474,tomatoes
3475,beef
3476,foie
3477,gras
3478,camembert
3479,almonds
3480,berries
3481,went
3482,around
3483,dec
3484,pretty
3485,packed
3486,outside
3487,inside
3488,first
3489,time
3490,know
3491,could
3492,get
3493,queue
3494,table
3495,therefore
3496,went
3497,inside
3498,told
3499,queue
3500,lady
3501,standing
3502,wrong
3503,side
3504,supposed
3505,brushed
3506,flustered
3507,due
3508,high
3509,number
3510,customers
3511,bit
3512,signage
3513,let
3514,customers
3515,know
3516,queue
3517,would
3518,helpful
3519,perhaps
3520,little
3521,service
3522,training
3523,queue
3524,lady
3525,would
3526,awesome
3527,got
3528,queue
3529,told
3530,mins
3531,customers
3532,front
3533,left
3534,promptly
3535,got
3536,table
3537,waitress
3538,patient
3539,helpful
3540,orders
3541,food
3542,came
3543,pretty
3544,quickly
3545,although
3546,pretty
3547,hefty
3548,gaps
3549,orders
3550,mins
3551,tried
3552,tall
3553,man
3554,glasses
3555,told
3556,wait
3557,never
3558,came
3559,back
3560,constantly
3561,shaking
3562,head
3563,customers
3564,taking
3565,orders
3566,took
3567,next
3568,order
3569,another
3570,server
3571,service
3572,pretty
3573,patchy
3574,depending
3575,moody
3576,happy
3577,person
3578,got
3579,food
3580,highlights
3581,ordered
3582,tapas
3583,people
3584,euro
3585,cod
3586,honey
3587,allioli
3588,beef
3589,tenderloin
3590,foie
3591,crispy
3592,shrimp
3593,al
3594,ajillo
3595,absolutely
3596,loved
3597,location
3598,tapas
3599,bebidas
3600,variety
3601,great
3602,authentic
3603,spanish
3604,food
3605,enjoyed
3606,absolutely
3607,came
3608,back
3609,two
3610,days
3611,row
3612,would
3613,glad
3614,return
3615,wait
3616,friends
3617,family
3618,visit
3619,spain
3620,show
3621,excellent
3622,food
3623,p
3624,favorite
3625,restaurant
3626,barcelona
3627,went
3628,three
3629,times
3630,best
3631,filet
3632,froe
3633,gras
3634,best
3635,ever
3636,grilled
3637,shrimp
3638,delicious
3639,potatoes
3640,aoli
3641,heavenly
3642,reasonable
3643,prices
3644,outstanding
3645,food
3646,good
3647,wine
3648,despite
3649,reservations
3650,long
3651,lines
3652,typical
3653,waits
3654,hour
3655,mealtime
3656,totally
3657,worth
3658,wait
3659,excellent
3660,food
3661,cool
3662,atmosphere
3663,got
3664,around
3665,wait
3666,table
3667,minutes
3668,well
3669,worth
3670,food
3671,great
3672,solid
3673,service
3674,bustling
3675,atmosphere
3676,highly
3677,recommend
3678,great
3679,spanish
3680,food
3681,experience
3682,alwyaymy
3683,favorite
3684,restaurant
3685,barcelona
3686,u
3687,need
3688,wait
3689,least
3690,one
3691,hour
3692,half
3693,time
3694,anything
3695,order
3696,tasty
3697,food
3698,fine
3699,could
3700,done
3701,bag
3702,stolen
3703,feet
3704,sat
3705,outside
3706,table
3707,waiters
3708,surprised
3709,maybe
3710,could
3711,warned
3712,us
3713,little
3714,helpful
3715,place
3716,worth
3717,try
3718,grilled
3719,clams
3720,prawns
3721,quite
3722,good
3723,favorite
3724,tapas
3725,grilled
3726,tenderloin
3727,foie
3728,service
3729,busy
3730,place
3731,waiter
3732,forgot
3733,one
3734,orders
3735,tried
3736,dinner
3737,lunch
3738,dinner
3739,services
3740,average
3741,cause
3742,sit
3743,order
3744,bottle
3745,champagne
3746,lunch
3747,poor
3748,services
3749,coffee
3750,waited
3751,requested
3752,order
3753,thought
3754,staff
3755,still
3756,one
3757,come
3758,tried
3759,order
3760,signature
3761,grill
3762,octopus
3763,manager
3764,said
3765,word
3766,till
3767,saw
3768,tables
3769,another
3770,staff
3771,helped
3772,order
3773,service
3774,understand
3775,need
3776,provide
3777,service
3778,polite
3779,key
3780,point
3781,food
3782,hot
3783,bit
3784,warm
3785,even
3786,room
3787,temperature
3788,amazed
3789,excellent
3790,service
3791,chose
3792,go
3793,early
3794,lunch
3795,wait
3796,went
3797,quite
3798,tapas
3799,unique
3800,nothing
3801,compares
3802,variety
3803,service
3804,taste
3805,ease
3806,ordering
3807,spanish
3808,speakers
3809,restaurant
3810,recommended
3811,locals
3812,enjoy
3813,toothe
3814,fillet
3815,looked
3816,amazing
3817,mood
3818,meat
3819,expected
3820,place
3821,given
3822,crowd
3823,reviews
3824,however
3825,tapas
3826,ordinary
3827,desserts
3828,stood
3829,fact
3830,desserts
3831,impressive
3832,would
3833,say
3834,go
3835,foie
3836,gras
3837,tenderloin
3838,tapas
3839,desserts
3840,coconut
3841,pudding
3842,bread
3843,pudding
3844,simply
3845,one
3846,best
3847,tapas
3848,bar
3849,town
3850,service
3851,food
3852,ambiance
3853,make
3854,feel
3855,ease
3856,eating
3857,filipino
3858,servers
3859,know
3860,suggest
3861,tapas
3862,drinks
3863,take
3864,server
3865,ruel
3866,bar
3867,really
3868,knows
3869,fresh
3870,catch
3871,day
3872,first
3873,time
3874,try
3875,seat
3876,bar
3877,definitely
3878,worth
3879,experience
3880,dishes
3881,delicious
3882,especially
3883,tuna
3884,tapas
3885,great
3886,atmosphere
3887,great
3888,service
3889,made
3890,first
3891,night
3892,barcelona
3893,special
3894,yes
3895,little
3896,expensive
3897,side
3898,well
3899,worth
3900,highly
3901,recommend
3902,little
3903,wait
3904,table
3905,considering
3906,busy
3907,restaurant
3908,think
3909,seated
3910,quite
3911,quickly
3912,ordered
